sub,source,target,fold,test_acc,train_acc
4,['8'],['6'],2,0.7093537414965987,0.9545068027210885
4,['8'],['6'],3,0.7153061224489796,0.9591836734693877
4,['8'],['6'],4,0.8035714285714286,0.9549319727891157
5,['8'],['6'],0,0.9217687074829932,0.9413265306122449
5,['8'],['6'],1,0.9200680272108843,0.9398384353741497
5,['8'],['6'],2,0.9090136054421769,0.9432397959183674
5,['8'],['6'],3,0.9171768707482993,0.9423894557823129
5,['8'],['6'],4,0.9153061224489796,0.9383503401360545
6,['8'],['6'],0,0.9294217687074829,0.9693877551020408
6,['8'],['6'],1,0.9574829931972789,0.9664044227089092
6,['8'],['6'],2,0.9568027210884353,0.9655539017648309
6,['8'],['6'],3,0.9551020408163265,0.9649160110567723
6,['8'],['6'],4,0.9520408163265306,0.9632149691686158
7,['8'],['6'],0,0.8205782312925171,0.9517329364235594
7,['8'],['6'],1,0.8236394557823129,0.9574739527960876
7,['8'],['6'],2,0.8193877551020409,0.9504571550074421
7,['8'],['6'],3,0.8318027210884353,0.9532312925170068
7,['8'],['6'],4,0.8204081632653061,0.9496066340633638
8,['8'],['6'],0,0.8180272108843537,0.9917091836734694
8,['8'],['6'],1,0.8275510204081633,0.9910714285714286
8,['8'],['6'],2,0.7884353741496599,0.9923469387755102
8,['8'],['6'],3,0.7787414965986394,0.9929846938775511
8,['8'],['6'],4,0.7950680272108843,0.9914965986394558
1,['8'],['8'],0,0.9821428571428571,0.9781037414965986
1,['8'],['8'],1,0.9659863945578231,0.9802295918367347
1,['8'],['8'],2,0.9744897959183674,0.9787414965986394
1,['8'],['8'],3,0.9583333333333334,0.9772534013605442
1,['8'],['8'],4,0.9821428571428571,0.9768282312925171
2,['8'],['8'],0,0.9719387755102041,0.9693877551020408
2,['8'],['8'],1,0.9702633814783348,0.9695938762492027
2,['8'],['8'],2,0.9132653061224489,0.9736394557823129
2,['8'],['8'],3,0.9693877551020408,0.9651360544217688
2,['8'],['8'],4,0.9531914893617022,0.9721572794899044
3,['8'],['8'],0,0.9702380952380952,0.9710884353741497
3,['8'],['8'],1,0.9591836734693877,0.9689625850340136
3,['8'],['8'],2,0.9642857142857143,0.9721513605442177
3,['8'],['8'],3,0.951530612244898,0.9734268707482994
3,['8'],['8'],4,0.9770408163265306,0.9693877551020408
4,['8'],['8'],0,0.9421768707482994,0.9598214285714286
4,['8'],['8'],1,0.9319727891156463,0.9623724489795918
4,['8'],['8'],2,0.9523809523809523,0.9545068027210885
4,['8'],['8'],3,0.8903061224489796,0.9591836734693877
4,['8'],['8'],4,0.9634353741496599,0.9549319727891157
5,['8'],['8'],0,0.9438775510204082,0.9413265306122449
5,['8'],['8'],1,0.9404761904761905,0.9398384353741497
5,['8'],['8'],2,0.9141156462585034,0.9432397959183674
5,['8'],['8'],3,0.9260204081632653,0.9423894557823129
5,['8'],['8'],4,0.9379251700680272,0.9383503401360545
6,['8'],['8'],0,0.9055319148936171,0.9693877551020408
6,['8'],['8'],1,0.9566326530612245,0.9664044227089092
6,['8'],['8'],2,0.9625850340136054,0.9655539017648309
6,['8'],['8'],3,0.9600340136054422,0.9649160110567723
6,['8'],['8'],4,0.9634353741496599,0.9632149691686158
7,['8'],['8'],0,0.9413265306122449,0.9517329364235594
7,['8'],['8'],1,0.9251700680272109,0.9574739527960876
7,['8'],['8'],2,0.9574829931972789,0.9504571550074421
7,['8'],['8'],3,0.9395744680851064,0.9532312925170068
7,['8'],['8'],4,0.9608843537414966,0.9496066340633638
8,['8'],['8'],0,0.9906462585034014,0.9917091836734694
8,['8'],['8'],1,0.9149659863945578,0.9910714285714286
8,['8'],['8'],2,0.9897959183673469,0.9923469387755102
8,['8'],['8'],3,0.9787414965986394,0.9929846938775511
8,['8'],['8'],4,0.9821428571428571,0.9914965986394558
1,['1'],['1'],0,0.9778911564625851,0.9753401360544217
1,['1'],['1'],1,0.9736394557823129,0.9761904761904762
1,['1'],['1'],2,0.9651360544217688,0.9774659863945578
1,['1'],['1'],3,0.9736394557823129,0.9759778911564626
1,['1'],['1'],4,0.9812925170068028,0.9753401360544217
2,['1'],['1'],0,0.9795918367346939,0.9834183673469388
2,['1'],['1'],1,0.9846938775510204,0.9840561224489796
2,['1'],['1'],2,0.9906462585034014,0.9829931972789115
2,['1'],['1'],3,0.9787414965986394,0.9846938775510204
2,['1'],['1'],4,0.9693877551020408,0.9876700680272109
3,['1'],['1'],0,0.9753401360544217,0.9664115646258503
3,['1'],['1'],1,0.9523809523809523,0.9706632653061225
3,['1'],['1'],2,0.9549319727891157,0.96875
3,['1'],['1'],3,0.9226190476190477,0.9713010204081632
3,['1'],['1'],4,0.9770408163265306,0.9668367346938775
4,['1'],['1'],0,0.9149659863945578,0.9559761803487877
4,['1'],['1'],1,0.8841567291311755,0.9581207482993197
4,['1'],['1'],2,0.9404761904761905,0.9574649085495534
4,['1'],['1'],3,0.9591836734693877,0.9564015312632922
4,['1'],['1'],4,0.9532312925170068,0.955338153977031
5,['1'],['1'],0,0.939625850340136,0.9406887755102041
5,['1'],['1'],1,0.9251700680272109,0.9438775510204082
5,['1'],['1'],2,0.9328231292517006,0.9432397959183674
5,['1'],['1'],3,0.939625850340136,0.9383503401360545
5,['1'],['1'],4,0.9387755102040817,0.9409013605442177
6,['1'],['1'],0,0.9710884353741497,0.9738575982996812
6,['1'],['1'],1,0.9634353741496599,0.9740701381509033
6,['1'],['1'],2,0.9685641461342396,0.9713010204081632
6,['1'],['1'],3,0.9591836734693877,0.9747077577045696
6,['1'],['1'],4,0.9846938775510204,0.969394261424017
7,['1'],['1'],0,0.9115646258503401,0.9396386822529225
7,['1'],['1'],1,0.8903993203058623,0.9487670068027211
7,['1'],['1'],2,0.9064625850340136,0.9458023379383634
7,['1'],['1'],3,0.9311224489795918,0.9436769394261424
7,['1'],['1'],4,0.967687074829932,0.936663124335813
8,['1'],['1'],0,0.9863945578231292,0.9921343537414966
8,['1'],['1'],1,0.9914965986394558,0.9929846938775511
8,['1'],['1'],2,0.9787414965986394,0.9944727891156463
8,['1'],['1'],3,0.9829931972789115,0.9963860544217688
8,['1'],['1'],4,0.9965986394557823,0.9897959183673469
1,['1'],['3'],0,0.95578231292517,0.9753401360544217
1,['1'],['3'],1,0.9510204081632653,0.9761904761904762
1,['1'],['3'],2,0.9593537414965987,0.9774659863945578
1,['1'],['3'],3,0.9482993197278912,0.9759778911564626
1,['1'],['3'],4,0.9535714285714286,0.9753401360544217
2,['1'],['3'],0,0.9671768707482993,0.9834183673469388
2,['1'],['3'],1,0.9625850340136054,0.9840561224489796
2,['1'],['3'],2,0.9680272108843537,0.9829931972789115
2,['1'],['3'],3,0.9777210884353742,0.9846938775510204
2,['1'],['3'],4,0.9687074829931973,0.9876700680272109
3,['1'],['3'],0,0.9071428571428571,0.9664115646258503
3,['1'],['3'],1,0.891156462585034,0.9706632653061225
3,['1'],['3'],2,0.8921768707482993,0.96875
3,['1'],['3'],3,0.9085034013605442,0.9713010204081632
3,['1'],['3'],4,0.898639455782313,0.9668367346938775
4,['1'],['3'],0,0.745791532052372,0.9559761803487877
4,['1'],['3'],1,0.7508927053222241,0.9581207482993197
4,['1'],['3'],2,0.7636456384968543,0.9574649085495534
4,['1'],['3'],3,0.740860397891515,0.9564015312632922
4,['1'],['3'],4,0.7537833701751403,0.955338153977031
5,['1'],['3'],0,0.9290816326530612,0.9406887755102041
5,['1'],['3'],1,0.9297619047619048,0.9438775510204082
5,['1'],['3'],2,0.9260204081632653,0.9432397959183674
5,['1'],['3'],3,0.9151360544217687,0.9383503401360545
5,['1'],['3'],4,0.9282312925170068,0.9409013605442177
6,['1'],['3'],0,0.9336734693877551,0.9738575982996812
6,['1'],['3'],1,0.9275510204081633,0.9740701381509033
6,['1'],['3'],2,0.9181972789115647,0.9713010204081632
6,['1'],['3'],3,0.9425170068027211,0.9747077577045696
6,['1'],['3'],4,0.935204081632653,0.969394261424017
7,['1'],['3'],0,0.881482741030437,0.9396386822529225
7,['1'],['3'],1,0.8723006291447033,0.9487670068027211
7,['1'],['3'],2,0.8598877741880633,0.9458023379383634
7,['1'],['3'],3,0.8631185172589696,0.9436769394261424
7,['1'],['3'],4,0.8671994558748513,0.936663124335813
8,['1'],['3'],0,0.773639455782313,0.9921343537414966
8,['1'],['3'],1,0.7545918367346939,0.9929846938775511
8,['1'],['3'],2,0.7758503401360545,0.9944727891156463
8,['1'],['3'],3,0.7821428571428571,0.9963860544217688
8,['1'],['3'],4,0.7646258503401361,0.9897959183673469
1,['1'],['10'],0,0.9697330385988777,0.9753401360544217
1,['1'],['10'],1,0.970243155925863,0.9761904761904762
1,['1'],['10'],2,0.9700731168168679,0.9774659863945578
1,['1'],['10'],3,0.9690528821628974,0.9759778911564626
1,['1'],['10'],4,0.9697330385988777,0.9753401360544217
2,['1'],['10'],0,0.9612244897959183,0.9834183673469388
2,['1'],['10'],1,0.9569727891156462,0.9840561224489796
2,['1'],['10'],2,0.957312925170068,0.9829931972789115
2,['1'],['10'],3,0.9613945578231292,0.9846938775510204
2,['1'],['10'],4,0.9600340136054422,0.9876700680272109
3,['1'],['10'],0,0.9561224489795919,0.9664115646258503
3,['1'],['10'],1,0.958843537414966,0.9706632653061225
3,['1'],['10'],2,0.9517006802721089,0.96875
3,['1'],['10'],3,0.9624149659863945,0.9713010204081632
3,['1'],['10'],4,0.9578231292517007,0.9668367346938775
4,['1'],['10'],0,0.7945578231292517,0.9559761803487877
4,['1'],['10'],1,0.7891156462585034,0.9581207482993197
4,['1'],['10'],2,0.8239795918367347,0.9574649085495534
4,['1'],['10'],3,0.7957482993197279,0.9564015312632922
4,['1'],['10'],4,0.8085034013605442,0.955338153977031
5,['1'],['10'],0,0.9034013605442177,0.9406887755102041
5,['1'],['10'],1,0.9112244897959184,0.9438775510204082
5,['1'],['10'],2,0.9001700680272109,0.9432397959183674
5,['1'],['10'],3,0.8993197278911564,0.9383503401360545
5,['1'],['10'],4,0.8848639455782313,0.9409013605442177
6,['1'],['10'],0,0.8988095238095238,0.9738575982996812
6,['1'],['10'],1,0.8707482993197279,0.9740701381509033
6,['1'],['10'],2,0.8816326530612245,0.9713010204081632
6,['1'],['10'],3,0.8977891156462585,0.9747077577045696
6,['1'],['10'],4,0.9039115646258503,0.969394261424017
7,['1'],['10'],0,0.9056122448979592,0.9396386822529225
7,['1'],['10'],1,0.8892857142857142,0.9487670068027211
7,['1'],['10'],2,0.8979591836734694,0.9458023379383634
7,['1'],['10'],3,0.8821428571428571,0.9436769394261424
7,['1'],['10'],4,0.8777210884353741,0.936663124335813
8,['1'],['10'],0,0.9045918367346939,0.9921343537414966
8,['1'],['10'],1,0.8960884353741496,0.9929846938775511
8,['1'],['10'],2,0.8977891156462585,0.9944727891156463
8,['1'],['10'],3,0.9277210884353742,0.9963860544217688
8,['1'],['10'],4,0.8931972789115646,0.9897959183673469
1,['1'],['7'],0,0.8407545887151597,0.9753401360544217
1,['1'],['7'],1,0.833956492182189,0.9761904761904762
1,['1'],['7'],2,0.8096532970768185,0.9774659863945578
1,['1'],['7'],3,0.8220598232494901,0.9759778911564626
1,['1'],['7'],4,0.8371855880353501,0.9753401360544217
2,['1'],['7'],0,0.9802721088435374,0.9834183673469388
2,['1'],['7'],1,0.9792517006802721,0.9840561224489796
2,['1'],['7'],2,0.9787414965986394,0.9829931972789115
2,['1'],['7'],3,0.9801020408163266,0.9846938775510204
2,['1'],['7'],4,0.9811224489795919,0.9876700680272109
3,['1'],['7'],0,0.882803197822759,0.9664115646258503
3,['1'],['7'],1,0.8671542779384249,0.9706632653061225
3,['1'],['7'],2,0.8615410784146964,0.96875
3,['1'],['7'],3,0.8659635992515734,0.9713010204081632
3,['1'],['7'],4,0.8477632250382718,0.9668367346938775
4,['1'],['7'],0,0.7789115646258503,0.9559761803487877
4,['1'],['7'],1,0.7743197278911564,0.9581207482993197
4,['1'],['7'],2,0.7775510204081633,0.9574649085495534
4,['1'],['7'],3,0.7739795918367347,0.9564015312632922
4,['1'],['7'],4,0.7738095238095238,0.955338153977031
5,['1'],['7'],0,0.9171768707482993,0.9406887755102041
5,['1'],['7'],1,0.9052721088435374,0.9438775510204082
5,['1'],['7'],2,0.8918367346938776,0.9432397959183674
5,['1'],['7'],3,0.8938775510204081,0.9383503401360545
5,['1'],['7'],4,0.8976190476190476,0.9409013605442177
6,['1'],['7'],0,0.8236394557823129,0.9738575982996812
6,['1'],['7'],1,0.7863945578231293,0.9740701381509033
6,['1'],['7'],2,0.8122448979591836,0.9713010204081632
6,['1'],['7'],3,0.8164965986394558,0.9747077577045696
6,['1'],['7'],4,0.783843537414966,0.969394261424017
7,['1'],['7'],0,0.867687074829932,0.9396386822529225
7,['1'],['7'],1,0.8459183673469388,0.9487670068027211
7,['1'],['7'],2,0.8663265306122448,0.9458023379383634
7,['1'],['7'],3,0.8664965986394558,0.9436769394261424
7,['1'],['7'],4,0.8219387755102041,0.936663124335813
8,['1'],['7'],0,0.7525510204081632,0.9921343537414966
8,['1'],['7'],1,0.7545918367346939,0.9929846938775511
8,['1'],['7'],2,0.7459183673469387,0.9944727891156463
8,['1'],['7'],3,0.7566326530612245,0.9963860544217688
8,['1'],['7'],4,0.7523809523809524,0.9897959183673469
1,['1'],['9'],0,0.960550926713144,0.9753401360544217
1,['1'],['9'],1,0.9564699880972624,0.9761904761904762
1,['1'],['9'],2,0.9595306920591736,0.9774659863945578
1,['1'],['9'],3,0.9523890494813807,0.9759778911564626
1,['1'],['9'],4,0.9564699880972624,0.9753401360544217
2,['1'],['9'],0,0.9659863945578231,0.9834183673469388
2,['1'],['9'],1,0.9600340136054422,0.9840561224489796
2,['1'],['9'],2,0.9671768707482993,0.9829931972789115
2,['1'],['9'],3,0.9756802721088436,0.9846938775510204
2,['1'],['9'],4,0.9680272108843537,0.9876700680272109
3,['1'],['9'],0,0.8637755102040816,0.9664115646258503
3,['1'],['9'],1,0.8525510204081632,0.9706632653061225
3,['1'],['9'],2,0.861904761904762,0.96875
3,['1'],['9'],3,0.8578231292517007,0.9713010204081632
3,['1'],['9'],4,0.8435374149659864,0.9668367346938775
4,['1'],['9'],0,0.7569727891156462,0.9559761803487877
4,['1'],['9'],1,0.7877551020408163,0.9581207482993197
4,['1'],['9'],2,0.7801020408163265,0.9574649085495534
4,['1'],['9'],3,0.7471088435374149,0.9564015312632922
4,['1'],['9'],4,0.7675170068027211,0.955338153977031
5,['1'],['9'],0,0.8960884353741496,0.9406887755102041
5,['1'],['9'],1,0.9005102040816326,0.9438775510204082
5,['1'],['9'],2,0.8846938775510204,0.9432397959183674
5,['1'],['9'],3,0.8767006802721088,0.9383503401360545
5,['1'],['9'],4,0.8903061224489796,0.9409013605442177
6,['1'],['9'],0,0.7413265306122448,0.9738575982996812
6,['1'],['9'],1,0.7639455782312925,0.9740701381509033
6,['1'],['9'],2,0.7561224489795918,0.9713010204081632
6,['1'],['9'],3,0.7904761904761904,0.9747077577045696
6,['1'],['9'],4,0.7753401360544218,0.969394261424017
7,['1'],['9'],0,0.905952380952381,0.9396386822529225
7,['1'],['9'],1,0.9017006802721088,0.9487670068027211
7,['1'],['9'],2,0.9113945578231293,0.9458023379383634
7,['1'],['9'],3,0.8777210884353741,0.9436769394261424
7,['1'],['9'],4,0.8756802721088436,0.936663124335813
8,['1'],['9'],0,0.667687074829932,0.9921343537414966
8,['1'],['9'],1,0.667687074829932,0.9929846938775511
8,['1'],['9'],2,0.6664965986394558,0.9944727891156463
8,['1'],['9'],3,0.6787414965986395,0.9963860544217688
8,['1'],['9'],4,0.6562925170068027,0.9897959183673469
1,['3'],['1'],0,0.9527210884353742,0.9800170068027211
1,['3'],['1'],1,0.9566326530612245,0.9808673469387755
1,['3'],['1'],2,0.9527210884353742,0.982780612244898
1,['3'],['1'],3,0.9394557823129251,0.9815051020408163
1,['3'],['1'],4,0.9534013605442176,0.9781037414965986
2,['3'],['1'],0,0.9615646258503401,0.9891581632653061
2,['3'],['1'],1,0.9571428571428572,0.9889455782312925
2,['3'],['1'],2,0.9552721088435374,0.9878826530612245
2,['3'],['1'],3,0.9462585034013605,0.9889455782312925
2,['3'],['1'],4,0.9527210884353742,0.9853316326530612
3,['3'],['1'],0,0.9185374149659864,0.9674744897959183
3,['3'],['1'],1,0.919047619047619,0.9681122448979592
3,['3'],['1'],2,0.9164965986394558,0.9672619047619048
3,['3'],['1'],3,0.911734693877551,0.966624149659864
3,['3'],['1'],4,0.9227891156462585,0.9704506802721088
4,['3'],['1'],0,0.8608370193943519,0.9659863945578231
4,['3'],['1'],1,0.8518203470568221,0.9638682252922423
4,['3'],['1'],2,0.8645797890438924,0.9657810839532412
4,['3'],['1'],3,0.8489282068730861,0.9659936238044633
4,['3'],['1'],4,0.8416127934671657,0.9640807651434644
5,['3'],['1'],0,0.861734693877551,0.9389880952380952
5,['3'],['1'],1,0.8681972789115646,0.9389880952380952
5,['3'],['1'],2,0.8673469387755102,0.9453656462585034
5,['3'],['1'],3,0.8377551020408164,0.9419642857142857
5,['3'],['1'],4,0.8554421768707483,0.9411139455782312
6,['3'],['1'],0,0.9501785410644448,0.9640731292517006
6,['3'],['1'],1,0.9445672504676076,0.9700255102040817
6,['3'],['1'],2,0.9454174460125829,0.967687074829932
6,['3'],['1'],3,0.9513688148274103,0.9704506802721088
6,['3'],['1'],4,0.943206937595647,0.9661989795918368
7,['3'],['1'],0,0.8881142662812447,0.9591836734693877
7,['3'],['1'],1,0.88896446182622,0.9651434643995749
7,['3'],['1'],2,0.8860737969733039,0.9581296493092455
7,['3'],['1'],3,0.8847134841013433,0.9585547290116897
7,['3'],['1'],4,0.8894745791532053,0.9562167906482465
8,['3'],['1'],0,0.8139455782312925,0.997874149659864
8,['3'],['1'],1,0.7896258503401361,0.9970238095238095
8,['3'],['1'],2,0.7904761904761904,0.9959608843537415
8,['3'],['1'],3,0.7889455782312925,0.9948979591836735
8,['3'],['1'],4,0.7760204081632653,0.9963860544217688
1,['3'],['3'],0,0.9855442176870748,0.9800170068027211
1,['3'],['3'],1,0.9753401360544217,0.9808673469387755
1,['3'],['3'],2,0.9744897959183674,0.982780612244898
1,['3'],['3'],3,0.9753401360544217,0.9815051020408163
1,['3'],['3'],4,0.9821428571428571,0.9781037414965986
2,['3'],['3'],0,0.9846938775510204,0.9891581632653061
2,['3'],['3'],1,0.9829931972789115,0.9889455782312925
2,['3'],['3'],2,0.9821428571428571,0.9878826530612245
2,['3'],['3'],3,0.9795918367346939,0.9889455782312925
2,['3'],['3'],4,0.9974489795918368,0.9853316326530612
3,['3'],['3'],0,0.9634353741496599,0.9674744897959183
3,['3'],['3'],1,0.9583333333333334,0.9681122448979592
3,['3'],['3'],2,0.9498299319727891,0.9672619047619048
3,['3'],['3'],3,0.9659863945578231,0.966624149659864
3,['3'],['3'],4,0.9608843537414966,0.9704506802721088
4,['3'],['3'],0,0.9617672047578589,0.9659863945578231
4,['3'],['3'],1,0.9549319727891157,0.9638682252922423
4,['3'],['3'],2,0.9566326530612245,0.9657810839532412
4,['3'],['3'],3,0.9472789115646258,0.9659936238044633
4,['3'],['3'],4,0.9583333333333334,0.9640807651434644
5,['3'],['3'],0,0.9379251700680272,0.9389880952380952
5,['3'],['3'],1,0.9464285714285714,0.9389880952380952
5,['3'],['3'],2,0.9294217687074829,0.9453656462585034
5,['3'],['3'],3,0.9294217687074829,0.9419642857142857
5,['3'],['3'],4,0.9430272108843537,0.9411139455782312
6,['3'],['3'],0,0.9821428571428571,0.9640731292517006
6,['3'],['3'],1,0.9438775510204082,0.9700255102040817
6,['3'],['3'],2,0.967687074829932,0.967687074829932
6,['3'],['3'],3,0.9523809523809523,0.9704506802721088
6,['3'],['3'],4,0.9727891156462585,0.9661989795918368
7,['3'],['3'],0,0.9532710280373832,0.9591836734693877
7,['3'],['3'],1,0.9447278911564626,0.9651434643995749
7,['3'],['3'],2,0.9336734693877551,0.9581296493092455
7,['3'],['3'],3,0.9523809523809523,0.9585547290116897
7,['3'],['3'],4,0.9379251700680272,0.9562167906482465
8,['3'],['3'],0,0.9795918367346939,0.997874149659864
8,['3'],['3'],1,0.9906462585034014,0.9970238095238095
8,['3'],['3'],2,0.9974489795918368,0.9959608843537415
8,['3'],['3'],3,0.9982993197278912,0.9948979591836735
8,['3'],['3'],4,0.9914965986394558,0.9963860544217688
1,['3'],['10'],0,0.9547695970073117,0.9800170068027211
1,['3'],['10'],1,0.953069205917361,0.9808673469387755
1,['3'],['10'],2,0.9566400272062574,0.982780612244898
1,['3'],['10'],3,0.9508586975004251,0.9815051020408163
1,['3'],['10'],4,0.9566400272062574,0.9781037414965986
2,['3'],['10'],0,0.9593537414965987,0.9891581632653061
2,['3'],['10'],1,0.9585034013605442,0.9889455782312925
2,['3'],['10'],2,0.9403061224489796,0.9878826530612245
2,['3'],['10'],3,0.9494897959183674,0.9889455782312925
2,['3'],['10'],4,0.9564625850340136,0.9853316326530612
3,['3'],['10'],0,0.9482993197278912,0.9674744897959183
3,['3'],['10'],1,0.948469387755102,0.9681122448979592
3,['3'],['10'],2,0.9488095238095238,0.9672619047619048
3,['3'],['10'],3,0.9481292517006803,0.966624149659864
3,['3'],['10'],4,0.9501700680272109,0.9704506802721088
4,['3'],['10'],0,0.9195578231292517,0.9659863945578231
4,['3'],['10'],1,0.905952380952381,0.9638682252922423
4,['3'],['10'],2,0.9210884353741496,0.9657810839532412
4,['3'],['10'],3,0.9113945578231293,0.9659936238044633
4,['3'],['10'],4,0.9115646258503401,0.9640807651434644
5,['3'],['10'],0,0.9071428571428571,0.9389880952380952
5,['3'],['10'],1,0.9037414965986394,0.9389880952380952
5,['3'],['10'],2,0.9062925170068027,0.9453656462585034
5,['3'],['10'],3,0.8981292517006803,0.9419642857142857
5,['3'],['10'],4,0.9035714285714286,0.9411139455782312
6,['3'],['10'],0,0.886734693877551,0.9640731292517006
6,['3'],['10'],1,0.8729591836734694,0.9700255102040817
6,['3'],['10'],2,0.8818027210884354,0.967687074829932
6,['3'],['10'],3,0.8710884353741497,0.9704506802721088
6,['3'],['10'],4,0.8806122448979592,0.9661989795918368
7,['3'],['10'],0,0.882312925170068,0.9591836734693877
7,['3'],['10'],1,0.8761904761904762,0.9651434643995749
7,['3'],['10'],2,0.8687074829931973,0.9581296493092455
7,['3'],['10'],3,0.8656462585034014,0.9585547290116897
7,['3'],['10'],4,0.8773809523809524,0.9562167906482465
8,['3'],['10'],0,0.9370748299319728,0.997874149659864
8,['3'],['10'],1,0.9287414965986395,0.9970238095238095
8,['3'],['10'],2,0.9231292517006803,0.9959608843537415
8,['3'],['10'],3,0.9197278911564626,0.9948979591836735
8,['3'],['10'],4,0.9151360544217687,0.9963860544217688
1,['3'],['7'],0,0.8191706322229776,0.9800170068027211
1,['3'],['7'],1,0.8213800135961931,0.9808673469387755
1,['3'],['7'],2,0.8337865397688647,0.982780612244898
1,['3'],['7'],3,0.8218898708361658,0.9815051020408163
1,['3'],['7'],4,0.8264785859959212,0.9781037414965986
2,['3'],['7'],0,0.9591836734693877,0.9891581632653061
2,['3'],['7'],1,0.9503401360544218,0.9889455782312925
2,['3'],['7'],2,0.9326530612244898,0.9878826530612245
2,['3'],['7'],3,0.9479591836734694,0.9889455782312925
2,['3'],['7'],4,0.9498299319727891,0.9853316326530612
3,['3'],['7'],0,0.9118897771729886,0.9674744897959183
3,['3'],['7'],1,0.8955604694675965,0.9681122448979592
3,['3'],['7'],2,0.9117196802177241,0.9672619047619048
3,['3'],['7'],3,0.9033849294097636,0.966624149659864
3,['3'],['7'],4,0.8945398877360096,0.9704506802721088
4,['3'],['7'],0,0.7170068027210884,0.9659863945578231
4,['3'],['7'],1,0.675,0.9638682252922423
4,['3'],['7'],2,0.7183673469387755,0.9657810839532412
4,['3'],['7'],3,0.7062925170068027,0.9659936238044633
4,['3'],['7'],4,0.702891156462585,0.9640807651434644
5,['3'],['7'],0,0.8698979591836735,0.9389880952380952
5,['3'],['7'],1,0.8816326530612245,0.9389880952380952
5,['3'],['7'],2,0.8758503401360545,0.9453656462585034
5,['3'],['7'],3,0.8571428571428571,0.9419642857142857
5,['3'],['7'],4,0.8698979591836735,0.9411139455782312
6,['3'],['7'],0,0.7799319727891156,0.9640731292517006
6,['3'],['7'],1,0.7886054421768708,0.9700255102040817
6,['3'],['7'],2,0.770578231292517,0.967687074829932
6,['3'],['7'],3,0.7863945578231293,0.9704506802721088
6,['3'],['7'],4,0.7605442176870748,0.9661989795918368
7,['3'],['7'],0,0.8270408163265306,0.9591836734693877
7,['3'],['7'],1,0.8372448979591837,0.9651434643995749
7,['3'],['7'],2,0.8209183673469388,0.9581296493092455
7,['3'],['7'],3,0.8222789115646258,0.9585547290116897
7,['3'],['7'],4,0.8435374149659864,0.9562167906482465
8,['3'],['7'],0,0.8678571428571429,0.997874149659864
8,['3'],['7'],1,0.8773809523809524,0.9970238095238095
8,['3'],['7'],2,0.8818027210884354,0.9959608843537415
8,['3'],['7'],3,0.8806122448979592,0.9948979591836735
8,['3'],['7'],4,0.898469387755102,0.9963860544217688
1,['3'],['9'],0,0.8876041489542594,0.9800170068027211
1,['3'],['9'],1,0.9078388029246727,0.9808673469387755
1,['3'],['9'],2,0.8949158306410474,0.982780612244898
1,['3'],['9'],3,0.886413875191294,0.9815051020408163
1,['3'],['9'],4,0.905968372725727,0.9781037414965986
2,['3'],['9'],0,0.9790816326530613,0.9891581632653061
2,['3'],['9'],1,0.9778911564625851,0.9889455782312925
2,['3'],['9'],2,0.9799319727891157,0.9878826530612245
2,['3'],['9'],3,0.9743197278911565,0.9889455782312925
2,['3'],['9'],4,0.975,0.9853316326530612
3,['3'],['9'],0,0.8920068027210885,0.9674744897959183
3,['3'],['9'],1,0.9142857142857143,0.9681122448979592
3,['3'],['9'],2,0.8928571428571429,0.9672619047619048
3,['3'],['9'],3,0.8925170068027211,0.966624149659864
3,['3'],['9'],4,0.9173469387755102,0.9704506802721088
4,['3'],['9'],0,0.917687074829932,0.9659863945578231
4,['3'],['9'],1,0.8935374149659864,0.9638682252922423
4,['3'],['9'],2,0.920578231292517,0.9657810839532412
4,['3'],['9'],3,0.907312925170068,0.9659936238044633
4,['3'],['9'],4,0.9120748299319728,0.9640807651434644
5,['3'],['9'],0,0.9198979591836735,0.9389880952380952
5,['3'],['9'],1,0.9188775510204081,0.9389880952380952
5,['3'],['9'],2,0.9074829931972789,0.9453656462585034
5,['3'],['9'],3,0.9226190476190477,0.9419642857142857
5,['3'],['9'],4,0.9215986394557824,0.9411139455782312
6,['3'],['9'],0,0.9178571428571428,0.9640731292517006
6,['3'],['9'],1,0.923469387755102,0.9700255102040817
6,['3'],['9'],2,0.8756802721088436,0.967687074829932
6,['3'],['9'],3,0.8872448979591837,0.9704506802721088
6,['3'],['9'],4,0.8981292517006803,0.9661989795918368
7,['3'],['9'],0,0.904421768707483,0.9591836734693877
7,['3'],['9'],1,0.9102040816326531,0.9651434643995749
7,['3'],['9'],2,0.9096938775510204,0.9581296493092455
7,['3'],['9'],3,0.902891156462585,0.9585547290116897
7,['3'],['9'],4,0.908843537414966,0.9562167906482465
8,['3'],['9'],0,0.851360544217687,0.997874149659864
8,['3'],['9'],1,0.8406462585034014,0.9970238095238095
8,['3'],['9'],2,0.8430272108843537,0.9959608843537415
8,['3'],['9'],3,0.8438775510204082,0.9948979591836735
8,['3'],['9'],4,0.9003401360544218,0.9963860544217688
1,['10'],['1'],0,0.9537414965986395,0.9768331562167907
1,['10'],['1'],1,0.9493197278911565,0.9757704569606801
1,['10'],['1'],2,0.9489795918367347,0.9730074388947928
1,['10'],['1'],3,0.9561224489795919,0.9764080765143465
1,['10'],['1'],4,0.9408163265306122,0.9702380952380952
2,['10'],['1'],0,0.9663265306122449,0.9819302721088435
